doi,title,abstract,label_included
https://doi.org/10.1016/j.amjcard.2009.08.654,Predictors of Short-Term (Seven-Day) Cardiac Outcomes After Emergency Department Visit for Syncope,"Syncope is a common reason for emergency department (ED) visits, and patients are often admitted to exclude syncope of cardiovascular origin. Population-based data on patterns and predictors of cardiac outcomes may improve decision-making. Our objective was to identify patterns and predictors of short-term cardiac outcomes in ED patients with syncope. Administrative data from an integrated health system of 11 Southern California EDs were used to identify cardiac outcomes after ED presentation for syncope from January 1, 2002, to December 31, 2005. Syncope and cause of death were identified by codes from the <i>International Classification of Disease, Ninth Revision</i>. Cardiac outcomes included cardiac death and hospitalization or procedure consistent with ischemic heart disease, valvular disease, or arrhythmia. Predictors of cardiac outcomes were identified through multivariate logistic regression. There were 35,330 adult subjects who accounted for 39,943 ED visits for syncope. Risk of cardiac outcome sharply decreased following the 7 days after syncope. A 7-day cardiac outcome occurred in 893 cases (3%). Positive predictors of 7-day cardiac outcomes included age ≥60 years, male gender, congestive heart failure, ischemic heart disease, cardiac arrhythmia, and valvular heart disease. Negative predictors included dementia, pacemaker, coronary revascularization, and cerebrovascular disease. There was an age-dependent relation between 7-day cardiac outcomes and arrhythmia and valvular disease, with younger patients (<60 years of age) having greater risk of an event compared to their same-age counterparts. In conclusion, ED decision-making should focus on risk of cardiac event in the first 7 days after syncope and special attention should be given to younger patients with cardiac co-morbidities.",0
,"[IXth Medical Days at Principal Hospital in Dakar, Senegal].",,0
https://doi.org/10.1016/j.jamda.2012.12.010,Pain Characteristics and Pain Control in European Nursing Homes: Cross-sectional and Longitudinal Results From the Services and Health for Elderly in Long TERm care (SHELTER) Study,"<h2>Abstract</h2><h3>Objective and Design</h3> Few studies have compared cross-national characteristics of residents with pain in European long term care facilities. The SHELTER project, a cross-national European study on nursing home residents, provides the opportunity to examine this issue. The present study aimed to evaluate key figures about pain and compare them with seven European countries and Israel. <h3>Setting, Participants, and Measurements</h3> A total of 3926 nursing home residents were assessed by the interRAI instrument for Long Term Care Facilities (interRAI LTCF). Prevalence of pain, frequency, intensity, consistency, and control were estimated and compared cross-nationally. Correlates between patient-related characteristics and inadequate pain management were tested using bivariate and multivariate logistic regression models. <h3>Results</h3> Overall, 1900 (48.4%) residents suffered from pain. Pain prevalence varied significantly among countries, ranging from 19.8% in Israel to 73.0% in Finland. Pain was positively associated with female gender, fractures, falls, pressure ulcers, sleeping disorders, unstable health conditions, cancer, depression, and number of drugs. It was negatively associated with dementia. In a multivariate logistic regression model, all associations remained except for sleeping disorders. Clinical correlations varied considerably among countries. Although in 88.1% of cases, pain was self-rated by the residents as sufficiently controlled, in only 56.8% of cases was pain intensity self-rated as absent or mild. Pain control and intensity improved within 1 year. <h3>Conclusion</h3> Pain prevalence is high and varies considerably across Europe. Although most residents considered pain as adequately controlled, a closer look confirmed that many still suffer from high pain intensities. Analyzing the reasons behind these differences may help to improve pain management.",0
https://doi.org/10.1159/000022069,Cognitive Impairment among Elderly Coronary Heart Disease Patients,"&lt;i&gt;Background: &lt;/i&gt;Coronary heart disease (CHD) and decline in cognitive functioning and dementia are common problems in the elderly. Cardiovascular diseases (CVDs) are connected with vascular dementia, but less is known about cognitive functioning among elderly patients with CHD based on population studies. &lt;i&gt;Objective:&lt;/i&gt; To describe the associations between CHD and cognitive impairment among the elderly. &lt;i&gt;Population and Methods:&lt;/i&gt; Of the total population of the Lieto study (488 community-dwelling men and 708 women, ≥64 years old), the ambulatory patients with CHD (89 men and 73 women) and sex- and age-matched controls without any sign of CHD (178 men and 146 women) were selected to make up the study population. CHD was defined as the presence of angina pectoris or a past myocardial infarction. Cognitive assessment was based on the Mini-Mental State Examination (MMSE). &lt;i&gt;Results:&lt;/i&gt; The total MMSE scores, the MMSE subtest scores and the overall test-based cognitive functioning did not differ between patients and controls. Among men, higher MMSE subscores in orientation and language were related to more severe chest pain. According to logistic regression analyses, the cognitive impairment of men was associated with high age, the use of cardiac glycosides and physical disability. Among women, cognitive impairment was associated with high age and the use of antipsychotics. &lt;i&gt;Conclusion:&lt;/i&gt; In general, CHD has no independent association with cognitive impairment among the non-institutionalized community-living elderly. Among men, however, a complicated CHD may negatively affect cognitive functioning.",0
https://doi.org/10.1016/j.jalz.2014.05.1758,Atherosclerotic calcification is related to a higher risk of dementia and cognitive decline,"Background Longitudinal data on the role of atherosclerosis in different vessel beds in the etiology of cognitive impairment and dementia are scarce and inconsistent. Methods Between 2003–2006, 2364 nondemented persons underwent computed tomography of the coronaries, aortic arch, extracranial, and intracranial carotid arteries to quantify atherosclerotic calcification. Participants were followed for incident dementia (n = 90) until April 2012. At baseline and follow-up participants also underwent a cognitive test battery. Results Larger calcification volume in all vessels, except in the coronaries, was associated with a higher risk of dementia. After adjustment for relevant confounders, extracranial carotid artery calcification remained significantly associated with a higher risk of dementia [hazard ratio per standard deviation increase in calcification volume: 1.37 (1.05, 1.79)]. Additional analyses for Alzheimer's disease only or censoring for stroke showed similar results. Larger calcification volumes were also associated with cognitive decline. Conclusions Atherosclerosis, in particular in the extracranial carotid arteries, is related to a higher risk of dementia and cognitive decline.",0
https://doi.org/10.1016/s0885-3924(00)00198-6,Case Presentation,,0
https://doi.org/10.1001/jama.2016.0701,Critical Care and the Brain,,0
https://doi.org/10.1161/strokeaha.111.631028,Effects of Gender on the Phenotype of CADASIL,"Background and Purpose— In the general population, migraine, cerebrovascular diseases, and vascular dementia differ in many aspects between men and women. CADASIL is considered a unique model to investigate migraine with aura, stroke, and dementia related to ischemic small vessel disease. This study aims to evaluate the effect of gender on the main clinical and neuroimaging characteristics of CADASIL. Methods— Cross-sectional data from 313 CADASIL patients including various clinical and cognitive scores and MRI parameters were compared between men and women, and between those younger and older than the median age of the population corresponding to the usual age of menopause (51 years). Results— At younger than 51 years, migraine with aura was 50% more prevalent in women and stroke was 75% more prevalent in men. After the fifth decade, men had higher National Institutes of Health Stroke Scale and Rankin scores than women and more severe executive dysfunction, although global cognitive scores were similar. Age at first stroke, the number of stroke events, and the prevalence of dementia and psychiatric symptoms did not differ between men and women. Brain volume was lower in men with a trend for a larger volume of lacunar infarcts. Conclusions— In CADASIL, migraine with aura is more frequent in women and stroke is more frequent in men before the age of menopause. This difference seems to vanish after this age limit but may result in a higher degree of cognitive impairment and cerebral atrophy in men at the late stage of the disease. The presumable role of ovarian hormones in these gender-related differences remains to be explored.",0
https://doi.org/10.1186/s12877-016-0291-5,"Co-morbidities, complications and causes of death among people with femoral neck fracture – a three-year follow-up study","The poor outcome after a hip fracture is not fully understood. The aim of the study was to describe the prevalence of co-morbidities, complications and causes of death and to investigate factors that are able to predict mortality in old people with femoral neck fracture.Data was obtained from a randomized, controlled trial with a 3-year follow-up at Umeå University Hospital, Sweden, which included 199 consecutive patients with femoral neck fracture, aged ≥70 years. The participants were assessed during hospitalization and in their homes 4, 12 and 36 months after surgery. Medical records and death certificates were analysed.Multivariate analysis revealed that cancer, dependence in P-ADL (Personal Activities of Daily Living), cardiovascular disease, dementia at baseline or pulmonary emboli or cardiac failure during hospitalization were all independent predictors of 3-year mortality. Seventy-nine out of 199 participants (40 %) died within 3 years. Cardiovascular events (24 %), dementia (23 %), hip-fracture (19 %) and cancer (13 %) were the most common primary causes of death. In total, 136 participants suffered at least one urinary tract infection; 114 suffered 542 falls and 37 sustained 56 new fractures, including 13 hip fractures, during follow-up.Old people with femoral neck fracture have multiple co-morbidities and suffer numerous complications. Thus randomized intervention studies should focus on prevention of complications that might be avoidable such as infections, heart diseases, falls and fractures.",0
https://doi.org/10.1016/j.jns.2012.07.059,Varicella zoster virus vasculopathy: A treatable form of rapidly progressive multi-infarct dementia after 2years' duration,"We describe an extraordinarily protracted case of varicella zoster virus (VZV) multifocal vasculopathy in a man who presented initially with ischemic optic neuropathy and then suffered 4 episodes of stroke manifesting as multi-infarct dementia over a 2-year period. Brain magnetic resonance imaging (MRI) and angiography (MRA) revealed cortical and subcortical infarctions as well as vasculitic occlusion and stenosis. The patient was treated with corticosteroids and later with cyclophosphamide. More than 2 years after the onset of neurological disease, two cerebrospinal fluid (CSF) examinations revealed the presence of anti-VZV IgG antibody with reduced serum-to-CSF ratios of anti-VZV IgG compared with ratios for total IgG and albumin, indicative of intrathecal synthesis of anti-VZV IgG. After definitive diagnosis, immunosuppressive drugs were discontinued and he was treated with intravenous acyclovir; both mental status and gait improved and no further episodes of neurological dysfunction ensued. The favorable outcome in this patient indicates that VZV vasculopathy can be treated successfully even after 26 months. VZV must be considered as a possible cause of neurological disease in any patient with idiopathic multifocal vasculopathy.",0
https://doi.org/10.1111/j.1532-5415.2008.01991.x,A Geriatric Emergency Service for Acutely Ill Elderly Patients: Pattern of Use and Comparison with a Conventional Emergency Department in Italy,"The current disease-oriented, episodic model of emergency care does not adequately address the complex needs of older adults presenting to emergency departments (EDs). Dedicated ED facilities with a specific organization (e.g., geriatric EDs (GEDs)) have been advocated. One of the few GED experiences in the world is described and its outcomes compared with those of a conventional ED (CED). In a secondary analysis of a prospective observational cohort of 200 acutely ill elderly patients presenting to two urban EDs in Ancona, Italy, identifiers and triage, clinical, and social data were collected and the following outcomes considered: early (30-day) and late (6-month) ED revisit, frequent ED return, hospital admission, and functional decline. Death, functional decline, any ED revisit and any hospital admission were also considered as a composite outcome. Odds ratios and 95% confidence intervals (CIs) were calculated. Overall, GED patients were older and frailer than CED patients. The two EDs did not differ in terms of early, late, or frequent ED return or in 6-month hospital admission or functional decline. The mortality rate was slightly but significantly lower in the GED patients (hazard ratio=0.47, 95% CI=0.22-0.99, P=.047). The data suggest noninferiority and, indirectly, a slight superiority for the GED system in the acute care of elderly people, supporting the hypothesis that ED facilities specially designed for older adults may provide better care.",0
https://doi.org/10.1371/journal.pone.0097113,Inverse Relationship between Apolipoprotein A-I and Cerebral White Matter Lesions: A Cross-Sectional Study in Middle-Aged and Elderly Subjects,"Apolipoprotein A-I (apoA-I), the major protein for high density lipoprotein, is essential for reverse cholesterol transport. Decreased serum levels of apoA-I have been reported to correlate with subcortical infarction and dementia, both of which are highly related to white matter lesions (WMLs). However, the association between apoA-I and WMLs has never been investigated. In this study, we sought to investigate the association between apoA-I and the presence of WMLs in middle-aged and elderly subjects.Consecutive patients aged 50 years and older of our department were prospectively enrolled in this study (n = 1282, 606 men and 676 women, 65.9 ± 9.4 years). All participants underwent MRI scans to assess the presence and severity of WMLs. Multivariate logistic regression analyses were performed to examine the association of apoA-I with WMLs.Patients with WMLs were older and showed significantly higher proportion of male sex, hypertension, diabetes mellitus, previous stroke, and coronary heart disease whereas levels of total cholesterol, high density lipoprotein cholesterol, and apoA-I were lower. After adjustment for potential confounders, the lowest apoA-I quartile was independently associated with an increased risk of WMLs (odds ratio: 1.87, 95% confidence interval: 1.29-2.72). In sex-specific analyses, this relationship was observed only in women.Our findings demonstrated that apoA-I was inversely associated with the presence of WMLs in middle-aged and elderly subjects. This results suggest that therapies which increase apoA-I concentration may be beneficial to reduce the risk of WMLs, dementia and stroke.",0
https://doi.org/10.1093/brain/awg101,Executive and visuospatial deficits in patients with chronic progressive external ophthalmoplegia and Kearns-Sayre syndrome,"Although neuropsychological deficits have been reported in mitochondrial cytopathies, patients with chronic progressive external ophthalmoplegia (CPEO) or Kearns-Sayre syndrome (KSS) have not been studied systematically using a comprehensive test battery. The aim of our study was to assess the range and extent of putative cognitive dysfunction in 22 patients with CPEO or KSS, and to compare cognitive performance of patients with healthy control subjects matched for age, sex and years of education. Genetic analysis of skeletal muscle tissue from 22 patients with CPEO or KSS included screening for mitochondrial DNA (mtDNA) point mutations (3243/8344) and mtDNA deletions. All patients were examined by a neuropsychological test battery covering verbal skills, verbal and visual memory, visuo-spatial perception, visual construction, attention, abstraction and flexibility, and Quality of Life. Molecular genetic analysis of mtDNA revealed single large-scale deletions in 15 out of 22 patients and the tRNA (Leu) A3243G point mutation in two out of 22 patients. In five out of 22 patients none of the frequently encountered mtDNA mutations could be detected. Neuropsychological testing did not reveal general intellectual deterioration, but specific cognitive deficits, particularly in visual construction, attention and abstraction/flexibility. Subgroup analysis of 15 patients with mtDNA deletions showed similar results when compared with the full group. In our series of patients with CPEO or KSS neuropsychological testing did not reveal signs that would suggest general intellectual decline or dementia, but provided evidence of specific focal neuropsychological deficits, suggesting particular impairment of visuospatial perception associated to parieto-occipital lobes and executive deficits associated to the prefrontal cortex.",0
https://doi.org/10.1002/gps.3886,Depressive symptoms and associated factors in an older Spanish population positively screened for disability,"Objectives To measure the prevalence of depressive symptoms and its association with a comprehensive set of variables and to study the potential modifying effects of sex and age. Methods In a cross-sectional study, subjects who tested positive to the 12-item World Health Organization disability screening tool were selected from a probabilistic sample of persons aged 65 years or older in a rural area of Spain. Measurements included EURO-D depression scale, socio-demographics, habits, anthropometrics, medical history, cognition, disability, functional dependence, self-rated health and pain. Logistic regression models were used to obtain adjusted odds ratios (aORs) and 95% confidence intervals (95% CIs) for the association between depression and variables. The modifying effects of age and sex were assessed. Results Prevalence (95% CI) of current depressive symptoms among the 438 participants was 35.8% (31.3–40.3%). Depressive symptomatology was higher among women (aOR = 2.98). An inverse association was observed with alcohol (aORs of 0.52 and 0.27 for consumption of 1–2 and >2 standard units/day, respectively, versus abstainers). Depressive symptomatology was associated with heart failure (aOR = 4.24), urinary incontinence (aOR = 2.68), ischemic heart disease (aOR = 1.87), poor self-rated health and pain. Sex and age modified the effect of several variables. Conclusion Prevalence of depressive symptoms, albeit high, was less than expected. The consistently strong negative association between depressive symptoms and alcohol consumption warrants further in-depth research. Awareness of effect modification by key variables, such as sex and age, may enable the probability of suffering depression to be more accurately assessed, with a view to performing a potential diagnostic work-up. Copyright © 2012 John Wiley & Sons, Ltd.",0
https://doi.org/10.1097/brs.0b013e318219d28d,Risk Factors for Medical Complication After Lumbar Spine Surgery,"Multivariate analysis of prospectively collected registry data.Using multivariate analysis to determine significant risk factors for medical complication after lumbar spine surgery.Several studies have examined the occurrence of medical complication after spine surgery. However, many of these studies have been done utilizing large national databases. Although these allow for analysis of thousands of patients, potentially influential covariates are not accounted for in these retrospective studies. Furthermore, the accuracy of these retrospective data collection in these databases has been called into question.The Spine End Results Registry (2003–2004) is a collection of prospectively collected data on all patients who underwent spine surgery at our two institutions. Extensive demographic and medical information were prospectively recorded as described previously by Mirza et al. Complications were defined in detail a priori and were prospectively recorded for at least 2 years after surgery. We analyzed risk factors for medical complication after lumbar spine surgery using univariate and multivariate analysis.We analyzed data from 767 patients who met out inclusion criteria. The cumulative incidences of complication after lumbar spine surgery per organ system are as follows: cardiac, 13%; pulmonary, 7%; gastrointestinal, 6.7%; neurological, 8.2%; hematological, 17.5%; and urologic complications, 10.3%. The occurrence of cardiac or respiratory complication after lumbar spine surgery was significantly associated with death within 2 years (relative risk: 6.09 and 10.9, respectively). Several significant risk factors were identified for organ-specific complications. Among these, surgical invasiveness appeared to be the largest risk factor for cardiac, pulmonary, neurological, and hematological complications.Risk factors identified in this study can be beneficial to clinicians and patients alike when considering surgical treatment of the lumbar spine. Future analyses and models that predict the occurrence of medical complication after lumbar spine surgery may be of further benefit for surgical decision making.",0
