doi,title,abstract,label_included
https://doi.org/10.1186/s40478-016-0350-3,Astroglial NF-kB contributes to white matter damage and cognitive impairment in a mouse model of vascular dementia,"Vascular cognitive impairment is the second most common form of dementia. The pathogenic pathways leading to vascular cognitive impairment remain unclear but clinical and experimental data have shown that chronic reactive astrogliosis occurs within white matter lesions, indicating that a sustained pro-inflammatory environment affecting the white matter may contribute towards disease progression. To model vascular cognitive impairment, we induced prolonged mild cerebral hypoperfusion in mice by bilateral common carotid artery stenosis. This chronic hypoperfusion resulted in reactive gliosis of astrocytes and microglia within white matter tracts, demyelination and axonal degeneration, consecutive spatial memory deficits, and loss of white matter integrity, as measured by ultra high-field magnetic resonance diffusion tensor imaging. White matter astrogliosis was accompanied by activation of the pro-inflammatory transcription factor nuclear factor (NF)-kB in reactive astrocytes. Using mice expressing a dominant negative inhibitor of NF-kB under the control of the astrocyte-specific glial fibrillary acid protein (GFAP) promoter (GFAP-IkBα-dn), we found that transgenic inhibition of astroglial NF-kB signaling ameliorated gliosis and axonal loss, maintained white matter structural integrity, and preserved memory function. Collectively, our results imply that pro-inflammatory changes in white matter astrocytes may represent an important detrimental component in the pathogenesis of vascular cognitive impairment, and that targeting these pathways may lead to novel therapeutic strategies.",0
https://doi.org/10.1161/01.str.0000013563.73522.cb,Hypertensive Pontine Microhemorrhage,"This study investigated whether the topography of hypertensive pontine microhemorrhages (hPMHs) resembles that of larger primary pontine hemorrhages.Sixty-nine consecutive patients with small-vessel disease underwent imaging with gradient-echo MRI, and 27 patients with hPMH were detected. Lesion size and location along the rostrocaudal (longitudinal), lateral (coronal), and anteroposterior (sagittal) axes were determined.A total of 52 hPMHs were identified in the 27 patients (mean, 1.93+/-2.4 per patient). The lesions showed a nonrandom distribution, with a propensity to occur in the middle pons in the rostrocaudal axis, posterior half of the basis pontis in the anteroposterior axis, and central subdivision within the lateral axis. The area of hPMH ranged from 1.3 to 19.0 mm2 (mean, 5.06+/-3.72 mm2). The size of hPMH did not vary as a function of lesion location.Previous studies reported that primary pontine hemorrhages tend to occur in the middle pons and at the junction of basis pontis and tegmentum. Therefore, topographical correspondences between large and small pontine hemorrhages may provide evidence that the 2 lesions share some etiological basis. Further investigation may determine whether hPMHs portend future symptomatic primary pontine hemorrhages.",0
https://doi.org/10.3233/jad-150890,Cognitive Profile and its Association with Neuroimaging Markers of Non-Demented Cerebral Amyloid Angiopathy Patients in a Stroke Unit,"Cerebral amyloid angiopathy (CAA) is increasingly recognized as a cause of cognitive impairment in the elderly, but the cognitive profile in patients with the disease has not been well characterized.To characterize the neuropsychological profile of CAA patients without dementia and to determine the association between cognitive performance in different domains and neuroimaging lesions characteristic of CAA.Fifty-eight non-demented CAA patients were compared to 138 cognitively normal subjects using a standard neuropsychological test battery. Total brain volume (TBV), white matter hyperintensities, number of lobar cerebral microbleeds, hippocampal volume, and cortical superficial siderosis in all CAA patients were assessed. The association between these neuroimaging markers and neuropsychological performance in different cognitive domains in the CAA group were analyzed.Patients with CAA had significantly worse performance on all individual neuropsychological domains tested, when compared to the cognitive normal group. The cognitive decline of CAA patients was most noticeable in tests for processing speed with a Z score of -1.92±1.56 (mean±SD), then followed by executive function (-0.93±1.01), episodic memory (-0.87±1.29), semantic fluency (-0.73±1.06), and attention (-0.42±0.98). TBV of the CAA patients was correlated with processing speed (β= 0.335, p = 0.03) and executive function (β= 0.394, p = 0.01).Non-demented patients with CAA had cognitive deficits in multiple areas. Lower TBV was related to slower processing speed and worse executive function.",0
https://doi.org/10.1212/wnl.59.3.383,Brain structure and cognition in a community sample of elderly Latinos,"Previous studies have found that hippocampal atrophy and white matter hyperintensities (WMH) on MRI are linked to cognitive impairment and dementia. The authors measured these variables in a population-based cohort of older Mexican Americans with a wide spectrum of cognitive ability, ranging from normal cognition to dementia.To investigate whether these structural brain changes were seen in individuals prior to the development of dementia and how these changes were related to the presence of dementia.A sample of 122 subjects was selected from the Sacramento Area Latino Study on Aging, and subjects were categorized into four groups of increasing levels of cognitive impairment: normal, memory impaired (MI), cognitively impaired but not demented (CIND), and demented. Hippocampal volume was quantified using a region of interest approach. WMH was rated on a semiquantitative scale as the percent of total volume of white matter.Hippocampal volume was significantly reduced in CIND and demented individuals, and WMH were significantly increased in demented subjects. MI subjects did not have any significant changes in hippocampal volume or WMH. The risk for developing dementia was significantly and comparably increased in subjects with either hippocampal atrophy or high WMH. However, the risk for dementia increased dramatically in subjects with both hippocampal atrophy and a high degree of WMH.Reductions in hippocampal volume may be present before dementia but not until cognitive impairment is relatively severe. Because there is a synergistic effect between high WMH and hippocampal atrophy, interactions between vascular and degenerative processes may be important determinants of dementia.",0
https://doi.org/10.1055/s-2007-1002221,Die Beziehung zwischen multiplen Infarkten und vaskulärer (Multiinfarkt-) Demenz,"77 patients with multiple infarcts in computerized tomography have been investigated. In 10 patients no definitive stroke could be found in the history, 2 had TIAs only. In 20 cases a PRIND and in 45 a completed stroke could be observed. More than one stroke was only present in 28 patients. In 68 of the patients without remarkable aphasia or decreased level of consciousness the psychiatric findings showed 37 patients with and 31 without a dementia. The CT findings showed in the patients with dementia significantly more often infarcts in the dominant hemisphere, whereas atrophy was found in a similar distribution in both groups.",0
https://doi.org/10.1177/0271678x15616400,High fat diet-induced diabetes in mice exacerbates cognitive deficit due to chronic hypoperfusion,"Diabetes causes endothelial dysfunction and increases the risk of vascular cognitive impairment. However, it is unknown whether diabetes causes cognitive impairment due to reductions in cerebral blood flow or through independent effects on neuronal function and cognition. We addressed this using right unilateral common carotid artery occlusion to model vascular cognitive impairment and long-term high-fat diet to model type 2 diabetes in mice. Cognition was assessed using novel object recognition task, Morris water maze, and contextual and cued fear conditioning. Cerebral blood flow was assessed using arterial spin labeling magnetic resonance imaging. Vascular cognitive impairment mice showed cognitive deficit in the novel object recognition task, decreased cerebral blood flow in the right hemisphere, and increased glial activation in white matter and hippocampus. Mice fed a high-fat diet displayed deficits in the novel object recognition task, Morris water maze and fear conditioning tasks and neuronal loss, but no impairments in cerebral blood flow. Compared to vascular cognitive impairment mice fed a low fat diet, vascular cognitive impairment mice fed a high-fat diet exhibited reduced cued fear memory, increased deficit in the Morris water maze, neuronal loss, glial activation, and global decrease in cerebral blood flow. We conclude that high-fat diet and chronic hypoperfusion impair cognitive function by different mechanisms, although they share commons features, and that high-fat diet exacerbates vascular cognitive impairment pathology.",0
https://doi.org/10.1001/archneur.1991.00530140099022,Alterations in Brain Phosphate Metabolite Concentrations in Patients With Human Immunodeficiency Virus Infection,"Human immunodeficiency virus (HIV)-infected individuals often demonstrate neuropsychiatric impairment; however, it is unclear how brain metabolism may be altered in such patients. We used in vivo phosphorus 31 magnetic resonance spectroscopy to noninvasively assess brain energy and phospholipid metabolism by measuring brain concentrations of adenosine triphosphate (ATP), phosphocreatine (PCr), and inorganic phosphate (Pi), as well as phospholipid compounds and intracellular pH. In study 1, 17 HIV-seropositive men with varying degrees of neuropsychiatric impairment and six control subjects were studied. Localized spectra were obtained from a heterogeneous 5 x 5 x 5-cm volume of interest (VOI). Patients with HIV infection had a significantly lower ATP/Pi ratio and a trend for a lower PCr/Pi ratio than did the control group. In addition, the ATP/Pi and PCr/Pi ratios were both significantly negatively correlated with overall severity of neuropsychiatric impairment. In study 2, three HIV-seropositive men with neuropsychiatric impairment were compared with 11 HIV-seronegative men. Localized phosphorus 31 magnetic resonance spectra were obtained from two relatively homogeneous VOIs: (1) a predominantly white matter VOI, and (2) a predominantly subcortical gray matter VOI. The three HIV-infected patients demonstrated significantly decreased ATP and PCr concentrations in the white matter VOI. These results suggest that HIV infection of the brain may impair brain cellular oxidative metabolism and that the degree of metabolic compromise may be related to the severity of neuropsychiatric impairment.",0
https://doi.org/10.1001/archneur.61.10.1531,Cerebral White Matter Lesions and the Risk of Dementia,"To study the association between white matter lesions (WML) in specific locations and the risk of dementia.The Rotterdam Scan Study, a prospective population-based cohort study. We scored periventricular and subcortical WML on magnetic resonance imaging and observed participants until January 2002 for incident dementia.General population.We included 1077 people aged 60 to 90 years who did not have dementia at baseline.Incident dementia by Diagnostic and Statistical Manual of Mental Disorders, Third Edition (DSM III-R) criteria.During a mean follow-up of 5.2 years, 45 participants developed dementia. Higher severity of periventricular WML increased the risk of dementia, whereas the association between subcortical WML and dementia was less prominent. The adjusted hazard ratio of dementia for each standard deviation increase in periventricular WML severity was 1.67 (95% confidence interval, 1.25-2.24). This increased risk was independent of other risk factors for dementia and partly independent of other structural brain changes on magnetic resonance imaging.White matter lesions, especially in the periventricular region, increase the risk of dementia in elderly people.",0
https://doi.org/10.1159/000051256,Mutations of the Notch3 Gene in Non-Caucasian Patients with Suspected CADASIL Syndrome,"The Notch3 gene has been recently identified as a causative gene for cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy (CADASIL). To investigate the genetic contribution of Notch mutations in familial cases with vascular leukoencephalopathy, we screened 13 patients from 11 unrelated families, which were selected on the basis of magnetic resonance imaging findings and positive family history. We identified three different missense mutations in 5 patients from 4 families. Two (Arg90Cys and Arg133Cys) are the same as previously reported in Caucasian patients, the other (Cys174Phe) is a novel mutation causing a loss of a cysteine in epidermal-growth-factor-like repeats of Notch3. These data indicate that the CADASIL Notch3 mutations were found in approximately 35% of familial cases with leukoencephalopathy, suggesting genetic heterogeneity of the disease.",0
https://doi.org/10.1148/radiol.12120319,Mild Cognitive Impairment: Cerebrospinal Fluid Tau Biomarker Pathologic Levels and Longitudinal Changes in White Matter Integrity,"To evaluate the relationship between (a) pathologic levels of cerebrospinal fluid (CSF) total tau as an index of the intensity of ongoing neuronal degeneration and (b) longitudinal changes in white matter (WM) integrity in patients with mild cognitive impairment (MCI).Participants gave written informed consent, and the Norwegian committee for medical research ethics approved the study. Thirty patients with MCI and nonpathologic CSF total tau levels, nine patients with MCI and pathologic CSF total tau levels, and 16 age-matched healthy control subjects underwent diffusion-tensor imaging at baseline and after a mean follow-up of 2.6 years ± 0.54 (standard deviation), with range of 1.58-3.98 years. The effect of diagnosis (MCI vs no MCI) at baseline and CSF tau levels at fractional anisotropy (FA), mean diffusivity, radial diffusivity (D(R)), and axial diffusivity were tested with tract-based spatial statistics. Differences in WM integrity at baseline and follow-up and change over time were compared among patients with pathologic CSF total tau levels (MCI high tau), patients with normal CSF total tau levels (MCI low tau), and healthy control subjects. Linear mixed-model between-group within-subject analyses were conducted to examine differences in rate of change over time in FA and D(R).Longitudinal analysis of regional WM change revealed significant decrease in FA (P = .038) and increase in D(R) (P = .018) in the MCI high-tau group relative to control subjects. For D(R), the changes were regionally specific to the right cingulum and the right superior and inferior longitudinal fasciculi.Reduction in WM integrity was greater in patients with MCI who had the most intense neuronal degeneration as indexed by using CSF total tau, suggesting that these patients might represent a subgroup of MCI with more intense WM degeneration who are possibly at greater risk of developing Alzheimer disease.",0
https://doi.org/10.1016/j.clineuro.2012.06.031,Spreading along white matter tracts?—A case of progressive multifocal leukoencephalopathy with unusual MRI presentation,,0
https://doi.org/10.1016/j.neurobiolaging.2008.11.004,Association of matrix metalloproteinases with MRI indices of brain ischemia and aging,"Magnetic resonance imaging (MRI) findings of large white matter hyperintensities (LWMH), decreased brain volume and silent cerebral infarcts (SCI) are subclinical indices of brain ischemia and aging. Although the pathophysiology of these findings remains uncertain, extracellular matrix (ECM) remodeling, a process regulated by matrix metalloproteinases (MMPs) and their inhibitors (TIMPs), may be implicated. We evaluated the cross-sectional relations of circulating MMP-9 and TIMP-1 to these MRI indices in 583 stroke and dementia-free, Framingham Offspring participants (mean age 57 years, 58% women). Using multivariable regression MMP-9 (detectable versus non-detectable) and TIMP-1 (modeled as sex-specific quartiles) were related to LWMH (>1S.D. above age-specific mean; yes/no), SCI (yes/no) and total brain volume (ratio of parenchymal to intracranial volume, TCBVr). Mean TCBVr was 0.78 (S.D. 0.03), 13% of subjects had LWMH and 12% had SCI. Detectable MMP-9 was associated with higher prevalence of LWMH (OR 2.09, 95%confidence interval (CI) 1.00-4.37), but not with TCBVr. TIMP-1 was associated with a high prevalence of LWMH (OR for Q4 versus Q1-3: 1.83, 95%CI 1.06-3.18) and with lower mean TCBVr (Q4 associated with 0.17 S.D. units lower value relative to Q1-3; p=0.04). Neither biomarker was associated with SCI. Our findings are preliminary but if confirmed in further studies, suggest a pathophysiological role for the MMP/TIMP pathway in processes of brain ischemia and aging.",0
https://doi.org/10.3988/jcn.2007.3.1.57,Striopallidodentate Calcification and Progressive Supranuclear Palsy-Like Phenotype in a Patient with Idiopathic Hypoparathyroidism,"We present a 77-year-old woman with levodopa-nonresponsive parkinsonism, dementia, and supranuclear gaze palsy on vertical and horizontal gaze. Laboratory findings were consistent with idiopathic hypoparathyroidism, and brain computed tomography showed extensive bilateral calcifications of the basal ganglia, centrum semiovale, dentate nuclei, and cerebellar white matter. These results illustrate that striopallidodentate calcification due to hypoparathyroidism may present with symptoms mimicking progressive supranuclear palsy.",0
https://doi.org/10.3174/ajnr.a5327,In Vivo Imaging of Venous Side Cerebral Small-Vessel Disease in Older Adults: An MRI Method at 7T,"Traditional neuroimaging markers of small-vessel disease focus on late-stage changes. We aimed to adapt a method of venular assessment at 7T for use in older adults. We hypothesized that poorer venular morphologic characteristics would be related to other small-vessel disease neuroimaging markers and a higher prevalence of small-vessel disease-Alzheimer disease risk factors.Venules were identified in periventricular ROIs on SWI and defined as tortuous or straight. The tortuosity ratio was defined as total tortuous venular length divided by total straight venular length. White matter hyperintensity burden (visually rated from 0 to 3) and the number of microbleeds (0, 1, >1) were determined. Differences in tortuous and straight venular lengths were evaluated. Relationships with demographic variables, allele producing the e4 type of apolipoprotein E (APOE4), growth factors, pulse pressure, physical activity, and Modified Mini-Mental State Examination were assessed via Spearman correlations.Participants had 42% more tortuous venular tissue than straight (median, 1.42; 95% CI, 1.13-1.62). APOE4 presence was associated with a greater tortuosity ratio (ρ = 0.454, P = .001), and these results were robust to adjustment for confounders and multiple comparisons. Associations of the tortuosity ratio with sex and vascular endothelial growth factor did not survive adjustment. Associations of the tortuosity ratio with other variables of interest were not significant.Morphologic measures of venules at 7T could be useful biomarkers of the early stages of small-vessel disease and Alzheimer disease. Longitudinal studies should examine the impact of apolipoprotein E and vascular endothelial growth factor on the risk of venular damage.",0
https://doi.org/10.1191/096120300680199015,Cerebral blood flow and glucose metabolism in multi-infarct-dementia related to primary antiphospholipid antibody syndrome,"The primary antiphospholipid antibody syndrome (PAPS) has been described in patients with a history of fetal loss, thrombocytopenia and arterial or venous thrombosis. In PAPS, a prothrombotic state is mediated by antiphospholipid antibodies (aPLs) leading to disseminated thromboembolic vascular occlusion. Today, the presence of aPLs in the serum is considered as a distinct risk factor for recurrent stroke in young adults. Some PAPS patients develop a multi-infarct-syndrome with a stepwise decline of higher cortical functions. We report on a 55-year-old man suffering from progressive dementia and PAPS, in whom cerebral glucose metabolism and blood flow were examined by positron emission tomography (PET). Cerebral atrophy and moderate signs of leukaraiosis were detected in magnetic resonance imaging (MRI), whereas the PET scans showed a considerable diffuse impairment of cortical glucose metabolism combined with a reduced cerebral perfusion in the arterial border zones. These findings indicate that PAPS-associated vascular dementia is accompanied by a cortical neuronal loss, presumably caused by a small-vessel disease with immune-mediated intravascular thrombosis. This case shows that pathological findings in PAPS are congruent to cerebral changes of metabolism and blood flow in systemic lupus erythematosus (SLE).",0
https://doi.org/10.1159/000111582,Gait Variability Is Associated with Subclinical Brain Vascular Abnormalities in High-Functioning Older Adults,"&lt;i&gt;Background:&lt;/i&gt; Gait variability is an index of how much gait parameters, such as step length, change from one step to the next. Gait variability increases with age and in individuals affected by cortical and subcortical neurodegenerative conditions, and it is associated with falls and incident mobility disability. The brain anatomical correlates of gait variability have not been studied in high-functioning community-dwelling older adults. &lt;i&gt;Methods:&lt;/i&gt; Gait variability and brain MRIs were assessed in a cohort of 331 men and women (mean age = 78.3 years) free from stroke, dementia or Parkinson’s disease. Gait variability was computed for spatial parameters (step length and step width) and for temporal parameters (stance time). Subclinical brain vascular abnormalities were measured on brain MRIs as infarcts and white matter hyperintensities. &lt;i&gt;Results:&lt;/i&gt; Greater variability of step length was associated with greater prevalence of infarcts, including infarcts in the basal ganglia, and with greater white matter hyperintensities severity, independent of age, gender, cognitive function and cardiovascular disease. Weaker associations were found between the other variability measures and the MRI measures. &lt;i&gt;Conclusion:&lt;/i&gt; In this group of older adults free from neurodegenerative diseases, a greater variability of step length was associated with greater burden of subclinical brain vascular abnormalities as defined by MRI.",0
https://doi.org/10.1192/bjp.157.2.216,Multimodal Imaging in Alzheimer's Disease,"Patients with a clinical diagnosis of Alzheimer's disease were studied using MRI, SPECT, and psychometric tests. Significant correlations between focal perfusion deficits and focal cognitive deficits were found. Significant correlations between regional relaxation time of white matter and psychometric tests of diffuse and focal categories were also found. Pathological examination confirmed Alzheimer's disease as the only diagnosis.",0
