doi,title,abstract,label_included
,The effect of a special nurse on patients' knowledge of epilepsy and their emotional state. Epilepsy Evaluation Care Group.,"People with epilepsy often report being given insufficient information and support. However, there is little evidence from general practice about how much they know and how they feel.To describe social differences in the knowledge of epilepsy of people with the condition and test the potential effect of a nurse intervention in general practice on patients' knowledge and depression levels.A questionnaire that included measures of knowledge, anxiety, and depression was sent to people with epilepsy aged over 15 years who were registered with 37 general practitioners. Responders were randomized to a controlled trial, offering either two appointments with an epilepsy nurse or usual care. Six months later they were reassessed.Two hundred and fifty-one out of 283 (89%) of the patients with epilepsy completed questionnaires and entered the study at Stage 1. One hundred and ninety-six out of 232 (84%) of those who entered the study, who remained in the practices and were eligible, returned questionnaires at Stage 2. The average duration of epilepsy was 23 years (range 2-79 years). There were significant differences in patients' levels of knowledge of epilepsy at Stage 1. Younger people, those who had left school after 16 years of age, those with GCSEs, and people who belonged to self-help groups had higher knowledge levels, and these were independent effects. Older people and those with a recent epilepsy attack had significantly higher depression scores. Knowledge scores did not differ significantly after the nurse intervention (Stage 2). At Stage 2, the risk of depression was less in the group randomized to be offered nurse input; the effect was mainly in a subgroup of patients with no recent epilepsy attack; their risk of depression was a third of the risk in the control group.Knowledge of epilepsy differs significantly, with social factors and self-help group membership having independent effects. A nurse-run clinic reduced the risk of depression for people with no recent epilepsy attack, but knowledge levels were not affected. This does not exclude the potential for patients learning more about epilepsy; it may be useful to suggest that patients join self-help groups early on.",0
https://doi.org/10.1097/00004850-199606003-00011,Non-drug treatment for social phobia,"When controlled studies on currently available non-drug treatments for social phobia were reviewed, short-term effectiveness was evident for social skills training, exposure therapy and cognitive therapy. The combination of exposure and cognitive therapy may have some superiority over the separate treatments. Group therapy and individual therapy did not differ clearly in outcome, while attempts to match treatment and patient characteristics have so far failed to produce consistently better results. With follow-up periods of either less than a year or more than a year, the therapies reviewed appeared to lead to stable results, although the available data allowed no firm conclusions because of attrition and additional treatments during the follow-up period. Except for the recent landmark study by Heimberg and Liebowitz, cognitive behavior therapy has not been adequately compared to medication. Studies are needed to assess the value of cognitive behavior therapy in combination with medication and to explore the possibilities of self-help manuals in such combination studies.",0
https://doi.org/10.1016/j.brat.2012.02.015,Attention training to reduce attention bias and social stressor reactivity: An attempt to replicate and extend previous findings,"Cognitive theories suggest that social anxiety is maintained, in part, by an attentional bias toward threat. Recent research shows that a single-session of attention modification training (AMP) reduces attention bias and vulnerability to a social stressor (Amir, Weber, Beard, Bomyea, & Taylor, 2008). In addition, exercise may augment the effects of attention training by its direct effects on attentional control and inhibition, thereby allowing participants receiving the AMP to more effectively disengage attention from the threatening cues and shift attention to the neutral cues. We attempted to replicate and extend previous findings by randomizing participants (N = 112) to a single-session of: a) Exercise + attention training (EX + AMP); b) Rest + attention training (REST + AMP); c) Exercise + attention control condition (EX + ACC); or d) Rest + attention control condition (REST + ACC) prior to completing a public speaking challenge. We used identical assessment and training procedures to those employed by Amir et al. (2008). Results showed there was no effect of attention training on attention bias or anxiety reactivity to the speech challenge and no interactive effects of attention training and exercise on attention bias or anxiety reactivity to the speech challenge. The failure to replicate previous findings is discussed.",0
https://doi.org/10.1017/s0033291716000945,Selective prevention of combat-related post-traumatic stress disorder using attention bias modification training: a randomized controlled trial,"Background Efficacy of pre-trauma prevention for post-traumatic stress disorder (PTSD) has not yet been established in a randomized controlled trial. Attention bias modification training (ABMT), a computerized intervention, is thought to mitigate stress-related symptoms by targeting disruptions in threat monitoring. We examined the efficacy of ABMT delivered before combat in mitigating risk for PTSD following combat. Method We conducted a double-blind, four-arm randomized controlled trial of 719 infantry soldiers to compare the efficacy of eight sessions of ABMT ( n = 179), four sessions of ABMT ( n = 184), four sessions of attention control training (ACT; n = 180), or no-training control ( n = 176). Outcome symptoms were measured at baseline, 6-month follow-up, 10 days following combat exposure, and 4 months following combat. Primary outcome was PTSD prevalence 4 months post-combat determined in a clinical interview using the Clinician-Administered PTSD Scale. Secondary outcomes were self-reported PTSD and depression symptoms, collected at all four assessments. Results PTSD prevalence 4 months post-combat was 7.8% in the no-training control group, 6.7% with eight-session ABMT, 2.6% with four-session ABMT, and 5% with ACT. Four sessions of ABMT reduced risk for PTSD relative to the no-training condition (odds ratio 3.13, 95% confidence interval 1.01–9.22, p &lt; 0.05, number needed to treat = 19.2). No other between-group differences were found. The results were consistent across a variety of analytic techniques and data imputation approaches. Conclusions Four sessions of ABMT, delivered prior to combat deployment, mitigated PTSD risk following combat exposure. Given its low cost and high scalability potential, and observed number needed to treat, research into larger-scale applications is warranted. The ClinicalTrials.gov identifier is NCT01723215.",0
https://doi.org/10.1080/01612840.2017.1315623,Impact of Psychological Grief Counseling on the Severity of Post-Traumatic Stress Symptoms in Mothers after Stillbirths,"Planned support and interventions are necessary in the care and support of women who have experienced stillbirth. The present study was conducted to determine the effect of psychological grief counseling on the symptom severity of post-traumatic stress disorder (PTSD) in mothers after stillbirths. This interventional study is semi-experimental. The study was conducted on 100 women who had recently had stillbirths. Eligible samples were selected and randomly divided into the two groups of intervention and control. The data collection tool was the PPQ,1 which was completed as a pre-test and post-test in both groups. The intervention group received four sessions of psychological grief counseling over two weeks, and the control group received only routine postnatal care. PTSD severity was evaluated in both groups at the end of the fourth week after the final session. The results showed that there was a statistically significant difference in the mean score of the severity of the PTSD symptoms in both groups after the intervention (P = 0.0001), which means that psychological grief counseling led to the reduction of PTSD severity in mothers. Given the positive impact of psychological grief counseling on reducing the severity of PTSD, integration of intensive psychological interventions in the maternity care system seems essential for faster transition of grief stages and for the prevention of severe cases of PTSD.",0
https://doi.org/10.1080/02791072.2015.1050133,"The Relationship Between Early Maladaptive Schemas, Depression, and Generalized Anxiety among Adults Seeking Residential Treatment for Substance Use Disorders","Previous research has shown that early maladaptive schemas (EMS) play an important role in substance use, depression, and anxiety. However, few studies have examined the role of EMS within the context of all three concurrently. The goal of this study was to determine the role of EMS in predicting symptoms of Major Depressive Disorder (MDD) and Generalized Anxiety Disorder (GAD) among adults in residential treatment for substance dependence. We used pre-existing patient records of adults diagnosed with a substance use disorder from a residential substance use treatment facility (N=122). The EMS domains of disconnection and rejection and impaired limits were associated with symptoms of MDD and the domain of impaired autonomy and performance was associated with symptoms of GAD, even after controlling for age, gender, years of education, alcohol use, drug use, and symptoms of MDD (when predicting GAD) and GAD (when predicting MDD). Findings suggest that EMS may play an important role in comorbid mental health problems among men and women in residential substance use treatment. Continued treatment outcome research is needed to examine whether modification of EMS results in improved mental health and substance use outcomes.",0
https://doi.org/10.1016/s0022-5347(17)32439-4,Optic Internal Urethrotomy Under Transrectal Ultrasonographic Guide And Suprapubic Fiberoscopic Aid,"Optic internal urethrotomy is the initial treatment of choice for most urethral strictures because of the relatively low morbidity and ease of accomplishment. However, the procedure is difficult and frustrating if a severe stricture or complete disruption of the urethra is encountered. Transrectal ultrasonography of the urethra offers good anatomical visualization, and defines the exact length and extent of bulbous and posterior urethral strictures, which could ensure a more accurate and aggressive incision of the stricture. Eleven patients (8 with posttraumatic and 3 with iatrogenic strictures) with complete obliteration of the bulbous and posterior urethra were successfully treated by optic internal urethrotomy with the aid of transrectal ultrasonography and a suprapubic fiberscope. After 1 year of followup, 5 of the 8 posttraumatic urethral strictures required further management, while the remaining patients had satisfactory results. Although the recurrence rate is high in the posttraumatic patients, transrectal ultrasound and the suprapubic fiberoscope afford a reliable and satisfactory aid during optic internal urethrotomy.",0
https://doi.org/10.1007/s00296-011-2045-1,Efficacy of a multidisciplinary treatment program in patients with severe fibromyalgia,"ER The purpose of this study was to evaluate the efficacy of a multidisciplinary treatment program in patients severely affected by fibromyalgia. Thirty-four fibromyalgia patients were randomly divided into two groups. The control group: 17 women who continued their medical treatment and participated in four educational sessions and the experimental group that included 17 patients who besides the former medical treatment also underwent a weekly 1-h session program for 8 weeks including massage therapy, ischemic pressure on the 18 tender points, aerobic exercise and thermal therapy. At the beginning of the program, there were no significant differences between the two groups in any of the parameters. At the end of treatment, there was a significant improvement in the experimental group in the following items: vitality, social functioning, grip strength and the 6-min walk test. At 1 month after the end of treatment, the experimental group showed significant differences in overall health perception, social functioning, grip strength and the 6-min walk test. At that time, considering the threshold for clinical efficacy set at an improvement of 30% or above for the analyzed variables, 25% of the patients met the requirement for improvement of the following: number of symptoms: Visual Analogic Scale for fatigue, Fibromyalgia Impact Questionnaire and Beck Anxiety Inventory. In conclusion, patients with severe manifestations of fibromyalgia can obtain improvement with a short-term, low-cost and simple-delivery multidisciplinary program. However, additional studies including higher numbers of patients are needed to confirm the beneficial effect of this treatment program.",0
https://doi.org/10.1016/j.brat.2011.02.005,Failure to replicate the deleterious effects of safety behaviors in exposure therapy,"The current study attempted to replicate the finding obtained by Powers, Smits, and Telch (2004; Journal of Consulting and Clinical Psychology, 72, 448-545) that both the availability and utilization of safety behaviors interfere with the efficacy of exposure therapy. An additional goal of the study was to evaluate which explanatory theories about the detrimental effects of safety behaviors best account for this phenomenon. Undergraduate students (N=58) with high claustrophobic fear were assigned to one of three treatment conditions: (a) exposure only, (b) exposure with safety behavior availability, and (c) exposure with safety behavior utilization. Participants in each condition improved substantially, and there were no significant between-group differences in fear reduction. Unexpectedly, exposure with safety behavior utilization led to significantly greater improvement in self-efficacy and claustrophobic cognitions than exposure only. The extent to which participants inferred danger from the presence of safety aids during treatment was associated with significantly less improvement on all outcome measures. The findings call into question the hypothesized deleterious effects of safety behaviors on the outcome of exposure therapy and highlight a possible mechanism through which the mere presence of safety cues during exposure trials might affect treatment outcomes depending on participants' perceptions of the dangerousness of exposure stimuli.",0
https://doi.org/10.1097/00001199-199810000-00005,Initial Disturbances of Consciousness and Resultant Impaired Awareness in Spanish Patients with Traumatic Brain Injury,"The purpose of this prospective, between-subjects study was to look at impaired awareness cross-culturally in patients with traumatic brain injury (TBI) and to relate impaired awareness after injury to the initial estimates of disturbed consciousness at time of injury. The study was conducted in community and inpatient and outpatient rehabilitation centers in Barcelona and Madrid. Participants were 30 persons with primarily moderate to severe TBI who could complete a written questionnaire concerning their functioning and 28 age- and gender-matched controls. A Spanish translation of the Patient Competency Rating Scale (PCRS) was administered to each participant. Relatives or significant others also completed this scale on each participant using the relative's version (PCRS-R). Difference scores, obtained by subtracting PCRS-R from PCRS-P (PCRS-P minus PCRS-R), were used as a marker of impaired awareness. Individuals with TBI were rated (by self and significant others) as being less competent than controls. Forty percent of Spanish patients with TBI who suffered severe injuries tended to overestimate their behavioral competencies. The PCRS-P minus the PCRS-R difference scores tended to correlate with admitting Glasgow Coma Scale (GCS) scores and retrospective estimates of posttraumatic amnesia (PTA). Initial disturbances of consciousness, one measure of severity of brain injury, appeared to relate to later measures of impaired self-awareness in Spanish patients with TBI. Non-brain-injured controls did not tend to report levels of competency that differed from their relatives' reports.",0
https://doi.org/10.15288/jsa.2003.64.120,Alcohol craving predicts drinking during treatment: an analysis of three assessment instruments.,"Objective: The purpose of this investigation was to examine the utility of thee craving instruments to predict drinking during treatment. The three assessments used were the Penn Alcohol Craving Scale (PACS), the Alcohol Urge Questionnaire (AUQ) and Items 1-6 of the Obsessive subscale (OBS) of the Obsessive Compulsive Drinking Scale (OCDS). Method: The three instruments were administered during the course of a 9-month, double-blind, placebo-controlled trial of 100 mg/day of naltrexone, and a manual-based psychosocial intervention using the BRENDA manual conducted at the University of Pennsylvania's Treatment Research Center. Participants (133 men and 50 women at the initiation of the study) used these instruments to self-report craving on a weekly or biweekly basis. The weekly number of drinks was reported using the Timeline Followback interview. The data were analyzed with generalized estimating equations using craving scores at 1 week as the independent variable and number of drinks in the subsequent treatment week as the dependent variable. Results: Each of the three scales predicted drinking during the subsequent treatment week. The PACS was the strongest predictor followed closely by the OBS and then the AUQ. Most important, craving as measured by the three scales was a stronger predictor of subsequent drinking than was drinking during the prior treatment week. Conclusions: Craving assessment provides a useful means of predicting drinking during treatment. Such information would be helpful in designing clinical trials and for many treatment modalities.",0
https://doi.org/10.1176/appi.ajp.2013.13040552,A Randomized Controlled Trial of 7-Day Intensive and Standard Weekly Cognitive Therapy for PTSD and Emotion-Focused Supportive Therapy,"Objective Psychological treatments for posttraumatic stress disorder (PTSD) are usually delivered once or twice a week over several months. It is unclear whether they can be successfully delivered over a shorter period of time. This clinical trial had two goals: to investigate the acceptability and efficacy of a 7-day intensive version of cognitive therapy for PTSD and to investigate whether cognitive therapy has specific treatment effects by comparing intensive and standard weekly cognitive therapy with an equally credible alternative treatment. Method Patients with chronic PTSD (N=121) were randomly allocated to 7-day intensive cognitive therapy for PTSD, 3 months of standard weekly cognitive therapy, 3 months of weekly emotion-focused supportive therapy, or a 14-week waiting list condition. The primary outcomes were change in PTSD symptoms and diagnosis as measured by independent assessor ratings and self-report. The secondary outcomes were change in disability, anxiety, depression, and quality of life. Evaluations were conducted at the baseline assessment and at 6 and 14 weeks (the posttreatment/wait assessment). For groups receiving treatment, evaluations were also conducted at 3 weeks and follow-up assessments at 27 and 40 weeks after randomization. All analyses were intent-to-treat. Results At the posttreatment/wait assessment, 73% of the intensive cognitive therapy group, 77% of the standard cognitive therapy group, 43% of the supportive therapy group, and 7% of the waiting list group had recovered from PTSD. All treatments were well tolerated and were superior to waiting list on nearly all outcome measures; no difference was observed between supportive therapy and waiting list on quality of life. For primary outcomes, disability, and general anxiety, intensive and standard cognitive therapy were superior to supportive therapy. Intensive cognitive therapy achieved faster symptom reduction and comparable overall outcomes to standard cognitive therapy. Conclusions Cognitive therapy for PTSD delivered intensively over little more than a week was as effective as cognitive therapy delivered over 3 months. Both had specific effects and were superior to supportive therapy. Intensive cognitive therapy for PTSD is a feasible and promising alternative to traditional weekly treatment.",1
https://doi.org/10.1016/j.clae.2006.09.008,Use of silicone hydrogel material for daily wear,"Silicone hydrogel contact lenses were initially developed to optimise oxygen transmissibility for extended wear use. The concerns with such contact lenses have been their higher elastomeric and hydrophobic characteristics associated with the incorporation of silicone type monomers. The use of silicone hydrogel has most recently been suggested for daily wear to eliminate all hypoxic related problems. The primary aim of the investigation was to test in vivo wetting performance and subjective acceptance of the first silicone hydrogel contact lens developed for daily wear, ACUVUE ADVANCE with HYDRACLEAR (galyfilcon A), compared to a conventional hydrogel contact lens for the same application SofLens 66 (alphafilcon A). The investigation was a randomised, subject masked bilateral cross over investigation testing of the two contact lens materials over their approved replacement periods (galyfilcon A 2 weeks and alphafilcon A 2 weeks (USA) and 4 weeks (Europe)). In all cases ReNu Multiplus lens care system was used. The investigation carried out on 24 contact lens wearers showed that: (i) in vivo wettability was superior for galyfilcon A which had a thicker lipid layer (thin layer incidence: galyfilcon A 54%; alphafilcon A 70-86%, p<0.05), a thicker aqueous layer (thick layer incidence: galyfilcon A 88%; alphafilcon A 35-64%, p<0.05) and a more stable tear film (galyfilcon A 7.8s; alphafilcon A 2 weeks 5.6s, p=0.022; 4 weeks 7.4s, p=0.276); (ii) for the intended replacement period, comfort was better with galyfilcon A (2 weeks) compared to alphafilcon A (4 weeks) at insertion (p=0.001) and, throughout the day (daytime and evening p=0.008). Contact lenses made from galyfilcon A and replaced two weekly achieved better in vivo wettability than contact lenses made from alphafilcon A and replaced either two and four weekly; the better wettability was associated with an overall better comfort for galyfilcon A.",0
https://doi.org/10.1016/j.janxdis.2017.04.007,The mediating effect of mindful non-reactivity in exposure-based cognitive behavior therapy for severe health anxiety,"Exposure-based cognitive behavior therapy (CBT) has been shown to be effective in the treatment of severe health anxiety, but little is known about mediators of treatment effect. The aim of the present study was to investigate mindful non-reactivity as a putative mediator of health anxiety outcome using data from a large scale randomized controlled trial. We assessed mindful non-reactivity using the Five Facets Mindfulness Questionnaire-Non-Reactivity scale (FFMQ-NR) and health anxiety with the Short Health Anxiety Inventory (SHAI). Participants with severe health anxiety (N=158) were randomized to internet-delivered exposure-based CBT or behavioral stress management (BSM) and throughout the treatment, both the mediator and outcome were measured weekly. As previously reported, exposure-based CBT was more effective than BSM in reducing health anxiety. In the present study, latent process growth modeling showed that treatment condition had a significant effect on the FFMQ-NR growth trajectory (α-path), estimate=0.18, 95% CI [0.04, 0.32], p=.015, indicating a larger increase in mindful non-reactivity among participants receiving exposure-based CBT compared to the BSM group. The FFMQ-NR growth trajectory was significantly correlated with the SHAI trajectory (β-path estimate=-1.82, 95% CI [-2.15, -1.48], p<.001. Test of the indirect effect, i.e. the estimated mediation effect (αβ) revealed a significant cross product of -0.32, which was statistically significant different from zero based on the asymmetric confidence interval method, 95% CI [-0.59, -0.06]. We conclude that increasing mindful non-reactivity may be of importance for achieving successful treatment outcomes in exposure-based CBT for severe health anxiety.",0
